,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,8.306170180027696,9.926471647813242,9.284201235657546,9.42455505072934,8.535449468336857,9.819384658810248,9.368451549132551,8.72923206368726,8.780355587105934,9.715187852556143,11.48446652930958,10.536880471949797,10.561640171201466,10.980960589203168,9.573116485960522,7.72595081539843,9.296515962855011,9.032490735839069,7.764178402375562,10.95577529489625,11.520633886014586,9.434536277169247,9.049422146126238,8.991336798613887,10.963181835853973,11.243128795142217,9.856994186463789,11.03615123529876,8.796193649674795,11.072476919435019,10.230536079462462,10.480333283290797,10.18907287183602,7.686387133831133,9.696359848886065,8.75251489716153,10.00270377446916,9.743310593474957,11.00177472787506,9.112403489421435,8.705692150083237,10.520995393097197,11.213409714377923,9.329626228616126,8.957009713835651,9.262978142076502,11.135327578662636,11.780554746953884,10.702054532956543,10.851717001379733,9.367787888082336,9.63420344550442,8.971894322653176,7.9891356113823075,11.869436572762126,8.96507425417269,10.011314027939463,9.231631340150336,8.800579150579152,8.846333625474731,10.314792198660301,10.166120540480835,8.353063407181054,9.029520050416266,9.12394413595827,10.311857487474484,9.138085826270476,8.792094273042183,9.219012304062026,9.041031382751012,7.925684561208684,11.03907442934889,8.945422882302687,9.17918255762935,8.144700516144521,9.343876723438767,9.494719655388037,9.490445194750947,9.051326547638912,8.999142451927836,9.95253038992894,9.121060363247864,8.906478340292274,7.645947434002724,10.582022471910113,10.25299189771798,9.561911658218682,8.666901318315627,7.770820703790306,11.103139723640973,10.095688748685594,9.431875640587633,8.988458123705238,12.132704429121366,10.50125774357049,11.704947873572731,9.460587807664348,9.565077477351428,9.901534618129908,9.111360139158359
1,7.751793441956376,7.058172122003646,10.012148685403444,9.908535022518398,8.630163579657562,10.459758742722324,8.432673236155274,8.85073449669723,11.367107673519234,8.023924309991564,10.975126742712298,9.461223071577484,7.393061293791387,9.590656863425123,8.623724287031441,10.104182704644598,11.350364067741143,9.194344490460997,9.617890726046072,6.898119865178008,9.963034879539734,10.566490474198575,8.669821342346692,9.660797876056732,8.706276342013265,8.123872760963557,10.186901598165203,7.839759284934659,8.76517331589274,12.408899420747762,9.733470780605717,8.579259116959625,9.169181177721654,7.727065826330532,9.662145806635339,7.8398586026615975,8.228458449560126,10.718818254971836,7.890198067056438,8.088351822503961,9.874400629786015,8.420195541163283,8.350754792702126,9.25482834432606,7.478204367601774,10.971858225449953,9.047503166877792,8.179252479023646,10.810217263652378,9.346490927764464,8.557788305618264,7.978083680492665,9.483135507675172,9.390188626616924,8.375616653574234,9.409493495709935,11.444503647839987,7.059421870739024,8.443414894619467,11.208552077906463,8.051047872501286,7.897603096620514,8.802074864223226,7.82478544253399,8.327946503204235,10.782056263599626,9.421238203878461,12.028596000860029,8.088171130772027,8.869644034278181,8.671307388460791,9.684425057208237,8.531279741133178,9.546134227718968,11.584616651568803,8.597135039433446,7.7180224877432995,9.23497583883482,8.770096411182408,8.183636253115314,11.900566260987153,9.857076416714367,8.679441624365483,7.645947434002724,10.179757320351667,8.336884609411397,8.592272367379255,9.28978189936459,10.004754068385443,8.367559104430875,8.303323672689151,9.021406114121346,9.347321674469844,9.637250786988458,7.545939926907264,8.577939864950949,8.56599923479148,7.950666827590369,10.916163201255396,10.039638055463971
2,9.766408231805352,9.652276738439816,9.839054049277102,10.624624737316124,10.406603179308556,12.448901003807544,8.6595941843745,9.902347417840376,7.258222958057394,8.358865782127285,9.714231076805396,8.36529751194391,9.013408820023836,9.823161301924117,7.786391294172713,9.56327948584332,9.03668049792531,8.586335600189784,9.01840612874341,8.497510702394166,8.897382539424484,8.616890595009597,9.623609566184651,10.30210970464135,9.582720651686168,9.133275115037113,9.998467842508463,10.290129648203873,9.819375506037243,12.555303460011347,8.751344480297254,8.988658221131525,7.9692307692307685,7.851541772301163,9.307094856988485,9.173060098256947,7.8068502824858745,12.029116088933385,8.949118337909816,8.443638183410485,8.693177101625107,7.552744425385934,8.916359964824283,9.493169587415483,7.176107302209164,9.382396272313015,8.77533648132087,10.141098415038703,8.304923652228107,9.037463498805415,10.2626831177545,9.178515689855553,9.163338112226187,10.370841813135986,8.87493038949127,9.363870880146637,9.084435640905122,10.414531043593133,10.72537944284342,10.477011925298132,8.864493206566438,7.670518044237485,10.593598668280872,7.8848327071561695,8.023436558621519,15.069771015829104,7.1159506546910505,12.437779497764016,10.259960159362551,8.548470270100305,8.484395256916995,8.959600948241803,7.816059510158478,7.560516668576011,8.498589562764456,8.030045006690184,9.112371272800699,9.050860407946317,9.058570198105082,8.318721149973667,12.754167397789084,7.780269711356419,9.935207515928154,7.9336144254059375,7.6723029706410335,8.713479543414133,8.512109534104082,9.277754934210526,7.158982468577037,9.425684239372453,8.196621662899384,8.44152850150008,10.760291383693136,7.379021289588366,8.739766822962869,8.737775910545196,10.14393278044522,9.045189553496211,8.212736136502134,9.061194625515498
3,7.55274994306536,8.32846063888718,15.408828575885195,11.805427631578945,9.907407407407408,10.497074690373072,9.743182944967772,9.314214378548462,10.047552094599466,8.792452222114798,9.953670298267546,9.312343167175314,8.954132932880649,7.308135612279321,8.72035176685817,9.551328817092235,11.122215697788217,10.55485247865808,10.026642468239565,7.107555699937736,9.3805868304333,10.8266406608536,8.62696385234385,10.888992974238878,9.907049192204592,7.896026900274313,13.261024478274953,9.623421595718632,10.41196100487439,8.644418286514172,10.229398499020297,8.105060506050608,9.516502164502164,9.0612020033389,11.723934723481415,8.745821568818355,8.480852397367597,12.525612374567284,9.110668657706984,7.946346387956887,10.834494773519163,9.580879514266664,7.806996913126563,8.431830238726791,9.061425061425062,10.734847310494496,8.681021851309168,11.585697836993171,10.267992179718911,10.03486171761281,8.67134776672518,9.012296311106667,11.198007823527037,8.126323409646186,7.574521593339885,10.242986889328352,10.703100508468097,8.344023960315727,7.939225703570268,8.140562370031041,8.784356748733503,8.522636714460518,9.103505345734996,8.605963521015067,9.218825020005335,10.269415959128166,9.14831445613565,10.942916797982981,8.05386487217232,10.192911947387653,12.5933167125924,8.737027515947824,9.641918505350482,8.914626924595341,10.21209680371984,8.970814030443416,9.880361173814899,8.405007824726134,9.554671555570929,8.139589211492371,13.208000729827123,9.598648979734694,9.4411161263849,7.74922401171303,8.904223424362902,8.854656878809726,8.661925218774861,13.105333028152895,10.540062784961506,8.496279408505114,8.188558408769014,8.49157631886715,9.383672912187297,8.901082677165354,7.980615430355285,9.318011831100836,11.387990018514044,9.136658204168894,8.368529892897929,9.086607590703895
4,7.703237201760483,8.858934271382973,13.454570895522387,10.424992442563482,9.576704744551124,9.164576907603594,12.037901245024138,8.155517315551732,9.596577960099577,9.635674296648006,12.325978279606964,6.922132566376394,7.855267023089125,8.622785534811234,8.417632972019158,11.638908212955766,8.498979687941482,8.849988543746521,10.48436157094279,9.189751068303602,8.324139865370231,7.86551724137931,8.902890135699373,10.842582937473447,9.317384964904546,9.194286295241966,11.483494034973035,8.439489053374558,10.006363404967093,9.977392180862553,7.269684332624487,9.69492963722509,10.9697789275635,8.16028751668082,8.43095971340582,10.09643829568033,6.750854470228457,10.02037070361706,7.862799858889934,10.768899153194763,8.878238764136492,7.984193606001072,9.869594788087056,7.251161773549832,7.463321224409338,9.727761746998683,9.888274336283184,8.623686723973258,10.912901686286986,8.422459222082809,11.070714564623193,9.192646611972043,8.157446938277628,10.464844042187151,8.246605988170757,7.2013992588905476,10.718186658553282,9.303508712108297,9.518826154110176,8.664381798287957,8.95893068525582,8.867061338595628,9.858860372196824,8.893389637810621,7.800081801980776,9.555644795195027,7.937817976257772,8.041067887109078,8.344879891035166,8.708110200658108,9.056324012339537,8.678122998078155,7.453699526280173,9.110405667312703,7.945511111111112,8.338491052615026,9.525779713402642,9.632291886566744,9.588922513899641,6.9840626902814185,10.368228916995463,8.878331098976556,8.484914924497419,8.315696866800431,8.284224688866464,9.160772142832784,8.263117378987559,9.783800975333946,7.739230011016407,9.075461600214076,7.68905529953917,8.319763439514363,8.162309401345222,8.946551953228806,10.331839235021665,8.936228661128919,8.164905833716121,7.974404868444602,8.575501282904115,8.879357450870668
5,6.825591770324882,7.724707400780264,10.730519728306497,13.096160762452795,7.713672257767018,9.2055744437338,10.780465949820789,7.566036106072385,11.075487565576069,7.128897845801902,8.786894255326027,7.399529372216152,8.702908902019349,9.784959954638882,8.3410342765415,7.142210819608817,8.717880326499133,9.898643025149267,8.570449910782564,8.147634930260763,8.000298721472099,9.417371491697446,10.656928437416244,12.188542203885165,8.911340685623172,7.585462365591397,11.451047680568454,7.976452353274316,8.694508819363978,8.817700330205643,7.562051163729702,9.019820174575047,9.884814325972961,11.95617260470817,7.553099374964161,7.326816794522807,8.856344616983954,8.48797992949919,7.110790629970079,6.292955764237702,8.161364115221382,7.780764201656255,8.792915620209401,7.596532186886087,7.129138983050848,8.17209529926293,8.271593294593691,9.205895292564893,8.174784404226893,8.741309255079006,12.414547837483616,8.561950158354394,9.3733022362464,7.895930817982586,6.890630734546218,7.624033913946246,9.23847306408772,7.827564046387987,8.924620140761691,8.256106928867721,9.503897183635294,7.833244947262977,10.680599399079602,12.058324136174548,8.600756227758009,9.074980588096283,10.88138366249854,6.8803514080208075,7.062508344236469,7.824164129245869,9.072190374616717,7.687923624931499,8.66307955021426,7.997352905787509,8.689791332263242,7.849110320284697,9.132435997159185,11.203916680070774,11.140597262219417,9.810055865921788,8.571020019065777,7.169121673420218,8.671247083225305,7.572090760822912,9.118672777999203,8.094074969770254,8.721024740726289,11.263242959311487,7.713983419328658,11.021195137353963,7.687258687258687,9.284226291782966,9.170812546982846,8.763766288356452,8.08919082125604,10.392307120005952,9.332873737547828,9.585316135381154,9.038818593280254,8.02417925690085
6,5.992098290698492,7.0869305532931515,10.624032338023873,8.045085553912546,10.126521578753227,9.810009700714977,10.051656064926519,6.846403009247166,9.166773529511016,8.285997499008753,8.111461778897217,9.767563156400797,9.685733465234595,8.72081743516782,8.895465253239104,7.894802016687796,9.795769434161821,10.307292834192632,8.361141431467331,6.979360604287463,7.851388357233298,7.647137073452862,10.787514450867052,9.407362848893166,9.21729512659951,7.065272123419756,10.445476253648183,9.109013542264698,8.381556446848862,11.41540605911532,7.700865337307904,7.789247876718326,9.340317869999321,10.841556556938825,7.885187038290608,7.707873671954593,9.620564859494747,10.247844186738034,6.8782313997477935,8.50022397133167,8.405124350059513,12.529518098849255,9.281759012578828,7.207645787154858,8.112897812223476,10.138214952245033,9.380400096077961,10.884252398408858,7.3499035962779775,6.669877497077212,11.763360060450866,8.825943257305541,9.706151809039829,7.845633637165539,7.192306641532115,7.217750314431018,9.199737187910644,7.808732177719931,9.068944622117488,8.398647600732032,9.531781059947873,6.983302362622776,8.211763269541862,10.426981867226138,9.725391000748155,7.410051064542233,7.5197496842347,7.650436775025061,10.175397706252312,6.768090829152228,7.041158942159313,7.375437026263532,9.407380507712524,6.578225021764736,8.230509618629767,9.006619652717717,9.205731379814392,8.471395809116899,8.640983500902294,10.005944999635275,8.68279084756687,8.124016049496156,9.005744264036922,7.614643931795388,8.555534185979422,7.262571689801347,8.37944197883368,9.551600924823092,7.1698915354008825,8.195397029158261,8.979668874172186,7.590967927513303,9.688621903103117,9.22270978194829,10.557037435621492,9.20975511166504,7.476308436788893,7.399451426012483,9.060170603674539,7.609609087484424
7,7.248390013976049,8.375452502808638,9.098227474150663,9.372307692307693,7.0184501845018445,8.503293049427713,8.206783804430863,8.434892461232351,7.4499647539828,6.7540625,7.9371110579224515,9.082134974249216,8.679965335729875,8.781994531961987,10.434460450596156,8.3354068488847,9.235431630302207,11.382357677751832,7.500382533790486,8.009875151982444,7.3759152646582065,7.828860938466524,11.283742577435405,10.041662130284886,9.45908344111581,7.026781405822744,11.00249238438106,11.334222185756486,9.423291925465838,8.049397953040337,8.05657478535924,8.151713679102214,11.597887697263793,9.942080463936211,7.20142485271955,6.619595949210918,7.580590238365493,9.176995352939182,6.066647879385656,6.080730451949518,8.543027173399668,9.479865887802012,7.13202416918429,6.668983984757197,7.7811161316824125,6.698032703117017,7.012487552816428,11.868563062120895,8.848309623156029,6.301589645159702,10.080504435809075,7.4288977243888,8.567078608739967,7.479232230444274,6.694248234106963,8.331515711645103,7.784675354898766,8.219381506429883,8.019107121193741,10.25154167128245,10.027289113193943,8.352270953644451,9.110278481012658,12.674189559226216,7.876134354743665,8.576835851407033,8.335142215568862,8.730628382538809,6.992701896441509,6.622558044389894,7.825344694952363,7.7968475313608065,8.013242255377795,7.334990450511179,7.943622703527616,9.563978361559947,9.931530038899297,8.452232492558359,8.619605702543026,9.602139224969314,6.751092945650206,7.640921840210508,9.92617282190218,6.966062506643988,7.224375514685699,7.5931256836893315,7.1080458524159225,10.986984985691324,7.36366680619506,8.167824038667442,10.19720417548726,8.499322258298395,11.420640077979042,10.478180793084007,7.774988240827846,9.936667631731328,7.165887147506906,7.942296768021048,8.90254540720005,7.321435548237657
8,7.309844965579001,7.415808635303488,7.521438807681284,8.327414088011198,7.423675050527733,8.30695885957234,8.08140910883879,7.243704887321615,7.044720130757482,6.954655870445343,8.10200908508887,6.477958816473412,7.662793373216751,8.045799001623863,8.462509046285517,6.741071659803692,8.980296708391284,9.977180820335066,7.3828129395218,8.75974025974026,8.891655428740584,9.54415014909665,10.420694553474638,8.510657250111345,8.862046356096121,8.68703804434774,8.179265395626485,8.999901202041825,8.526332367393223,8.854627848596486,8.099321218762366,9.872523164647184,9.781129653401797,10.671130952380953,6.875495219481274,7.701512468429762,9.503885965217995,9.996193404340985,6.015824424245277,6.439368231947702,7.365761159648285,6.923975049314923,7.934326296507613,7.338596981553942,7.717171422741713,8.287621886839327,6.381864017571885,13.706467190606949,7.164758545849159,6.038859857482184,7.165883471411109,9.688848288946666,8.0234438891413,5.9446714135636745,7.253363538414786,8.714886323210763,9.355408236870126,8.424101640276856,8.414154405998055,7.717650836276599,9.88504010647099,6.443276051553601,7.922589474310534,9.86727475131971,9.828388556879663,9.761798627326117,7.799787322029892,8.527639791109412,6.500400440484532,7.619669556111465,7.6455444402802195,7.497626582278482,7.272178317008014,7.064483613479718,9.494570685169123,8.27992984831236,7.891995971325317,8.95955627455512,6.756969226790794,7.7728843597696065,7.2305444521019995,6.647770238773504,7.548271548783262,6.640222632604903,8.60458323972141,8.69156064873264,7.983056448463364,10.305567928730511,9.706574024585784,8.06736581237911,10.297598470082011,7.118736590532577,8.347559257287786,7.936720827178728,6.990964972709447,7.977572441015519,6.951443569553807,7.889288260456274,9.20687102527003,7.90775182264544
9,6.161512027491408,8.461514205530857,8.65528471013091,8.774107375553818,7.595596553824732,8.157596545493522,10.294178794178793,6.2766629141990125,7.533169110907425,7.2670635356084725,9.120238456097807,8.068443716642406,7.911804409779512,9.834223837002208,7.314420869954655,7.399618502622794,9.993773128380301,8.412505891594659,6.434211181361079,7.6636339929881485,6.877784783522488,7.837858828449383,11.067883876589171,7.370599666851749,8.794320923257482,6.674301632747813,10.085530405528944,8.234188296728613,6.767898862987384,8.133689019716064,7.4080480648316325,6.997927350995138,9.303682334973695,11.700950663825605,7.131630117748731,9.759056294925626,9.652267971770048,8.943427455394088,6.109652362458005,6.995165727411128,9.402646048109967,7.010965147453081,7.973145280125101,6.5096136795440165,9.294422022146332,8.626775431861804,7.197037281788645,9.162329741817443,8.190860380612182,7.125309354891933,6.546640425907702,7.8739285714285705,8.408477781279545,8.093674449918904,6.593484130623058,8.484258296303299,6.928251829236195,8.624854444300686,8.046057790915121,9.319386139976602,9.5783162102458,6.215399138306628,6.7339456682493966,10.554417364813403,8.376841577330575,7.309699218966378,7.383877051256792,7.780528831966004,6.46532388412284,7.529965582956453,6.602972290907237,7.451031947978513,7.989592367736339,7.922919630156473,5.987631634744504,9.343552091307675,8.927385549724393,13.436995078465968,10.043902789245074,8.958046790168142,7.6388713473792995,7.727524286134825,7.7699920473623765,8.445712694877505,6.394427060050662,8.478841021730842,7.472974112488406,8.985709050934407,7.387308349917314,8.5452851050387,10.204019915176103,7.86669823606014,8.437340636509585,8.079788039364118,7.7194908836721625,8.311073752373836,8.145762302748695,7.465718422621581,7.409829634611074,8.035472043996334
