0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
63577.0,60747.0,63107.0,63859.0,63254.0,59335.0,62525.0,63524.0,59330.0,66218.0,59572.0,58384.0,59676.0,59386.0,58527.0,61967.0,58719.0,58693.0,59778.0,58808.0,65483.0,57897.0,62132.0,59413.0,62087.0,61531.0,62582.0,59712.0,63415.0,57897.0,60560.0,61333.0,58809.0,59743.0,58320.0,58189.0,58480.0,58559.0,58942.0,66960.0,59905.0,58576.0,58704.0,59521.0,59594.0,61636.0,63880.0,68724.0,60850.0,58397.0,59541.0,62912.0,58757.0,65329.0,61968.0,58504.0,59909.0,58429.0,59723.0,58923.0,61813.0,60661.0,67194.0,58196.0,59969.0,58682.0,58713.0,59205.0,62875.0,58932.0,58905.0,58813.0,59094.0,59892.0,59840.0,64293.0,64150.0,65728.0,58757.0,58773.0,60596.0,58775.0,58664.0,62064.0,60519.0,59822.0,59724.0,59803.0,59002.0,59020.0,58795.0,63689.0,60340.0,59667.0,68537.0,59714.0,59350.0,58010.0,58955.0,59118.0
67994.0,60982.0,59722.0,67144.0,64451.0,59544.0,62149.0,62896.0,60471.0,64072.0,60336.0,61189.0,61263.0,59163.0,60139.0,60609.0,58739.0,58586.0,58370.0,57897.0,60621.0,57897.0,62186.0,64323.0,60595.0,58778.0,58645.0,64624.0,60224.0,58579.0,60010.0,60015.0,59565.0,59498.0,59161.0,58519.0,57897.0,59621.0,59903.0,68166.0,59389.0,63405.0,62532.0,65001.0,59400.0,66238.0,61164.0,58564.0,60471.0,58195.0,62502.0,61043.0,58700.0,65726.0,58847.0,58631.0,59374.0,58853.0,60552.0,59017.0,60068.0,61185.0,58607.0,59596.0,62347.0,67110.0,58872.0,58553.0,61404.0,59877.0,59325.0,58618.0,64730.0,58814.0,58615.0,59974.0,60288.0,62341.0,63734.0,59695.0,59216.0,59428.0,63891.0,58348.0,59609.0,61472.0,59791.0,61319.0,60191.0,58086.0,58468.0,59006.0,59661.0,59042.0,67522.0,60221.0,58506.0,62594.0,59171.0,58769.0
62542.0,59925.0,59828.0,61359.0,61159.0,60798.0,61368.0,61049.0,60656.0,63416.0,60094.0,62460.0,60194.0,61433.0,60694.0,58435.0,58987.0,60726.0,58532.0,58282.0,58745.0,58509.0,58750.0,63428.0,58944.0,61948.0,58850.0,62953.0,63217.0,60017.0,59633.0,63084.0,59840.0,60146.0,62240.0,59142.0,58704.0,61042.0,64883.0,66938.0,59683.0,60203.0,58997.0,61477.0,59680.0,60459.0,59998.0,59671.0,59431.0,58428.0,62332.0,65042.0,58878.0,65758.0,59763.0,58554.0,59884.0,59588.0,61442.0,59619.0,60148.0,58297.0,59491.0,58788.0,61117.0,60236.0,58158.0,63587.0,60498.0,60929.0,59074.0,59925.0,58793.0,59736.0,59243.0,60632.0,63542.0,59720.0,59432.0,59952.0,58493.0,58918.0,60211.0,58478.0,60389.0,62382.0,58573.0,60593.0,60703.0,59236.0,59610.0,61941.0,60118.0,58787.0,67581.0,59956.0,58086.0,59747.0,58968.0,60692.0
64545.0,61444.0,59885.0,59859.0,63783.0,61081.0,59684.0,61049.0,60561.0,60571.0,60165.0,61354.0,59191.0,58938.0,59213.0,64078.0,58801.0,60612.0,59154.0,58854.0,58501.0,58086.0,58391.0,63467.0,60131.0,63268.0,61009.0,58859.0,58384.0,58278.0,59281.0,63813.0,60093.0,59993.0,59324.0,58693.0,59438.0,59120.0,60141.0,64789.0,59514.0,59469.0,59411.0,58654.0,59422.0,59338.0,64583.0,58783.0,59680.0,58631.0,59734.0,69132.0,62865.0,66789.0,59569.0,59086.0,60333.0,59628.0,61020.0,58276.0,61138.0,59616.0,59376.0,59579.0,59679.0,60145.0,58405.0,59179.0,59598.0,61055.0,59319.0,58874.0,60242.0,59079.0,59438.0,59661.0,59788.0,60424.0,64045.0,59163.0,58493.0,63471.0,60856.0,59293.0,59799.0,60025.0,58491.0,63575.0,58708.0,58608.0,58363.0,63010.0,58875.0,60470.0,63484.0,59293.0,59142.0,59969.0,58699.0,60451.0
65110.0,59585.0,59868.0,65085.0,60730.0,64035.0,65322.0,62460.0,59106.0,63453.0,60206.0,62616.0,59970.0,58713.0,59661.0,60071.0,59105.0,65746.0,62244.0,58452.0,58947.0,58086.0,58942.0,60750.0,60337.0,65721.0,62762.0,64666.0,62822.0,57897.0,59322.0,61856.0,63672.0,58523.0,59703.0,63336.0,59009.0,58857.0,58929.0,66705.0,58373.0,58774.0,58163.0,64130.0,60102.0,58274.0,59983.0,58724.0,60661.0,58754.0,58862.0,63236.0,58493.0,65268.0,58960.0,59002.0,59012.0,67392.0,59365.0,62416.0,59482.0,59389.0,62543.0,58750.0,64024.0,58731.0,58665.0,59132.0,59104.0,60165.0,59329.0,58449.0,59884.0,60857.0,59372.0,58623.0,59227.0,60298.0,60316.0,58817.0,60537.0,61786.0,65398.0,58979.0,63156.0,60032.0,59971.0,60607.0,58819.0,58086.0,58435.0,62768.0,58544.0,59902.0,60860.0,59097.0,59203.0,59031.0,58394.0,59389.0
65277.0,60610.0,59764.0,60273.0,59710.0,59185.0,64812.0,62779.0,61636.0,62817.0,59505.0,59356.0,60502.0,59958.0,60035.0,58388.0,58801.0,64297.0,58532.0,58368.0,59531.0,58086.0,59548.0,60451.0,58692.0,59266.0,58279.0,60138.0,58366.0,59138.0,58257.0,63495.0,59969.0,59518.0,59330.0,58578.0,58966.0,59746.0,59053.0,64873.0,58528.0,58159.0,58163.0,59203.0,60882.0,60665.0,60215.0,59396.0,64302.0,58913.0,58271.0,59754.0,59467.0,64221.0,61011.0,58679.0,58567.0,61671.0,60804.0,62719.0,59590.0,60445.0,59560.0,59424.0,58848.0,60602.0,58962.0,61133.0,60086.0,63684.0,62439.0,60591.0,58667.0,60798.0,58302.0,58510.0,61085.0,59276.0,60287.0,59477.0,60747.0,59264.0,58740.0,58979.0,62782.0,60599.0,59298.0,65478.0,59638.0,58784.0,58679.0,59511.0,60314.0,60526.0,60906.0,58432.0,59279.0,60183.0,58728.0,60598.0
66334.0,59088.0,59874.0,59773.0,58511.0,61463.0,62346.0,62344.0,61057.0,66746.0,58501.0,59513.0,58565.0,58584.0,59282.0,58267.0,58987.0,58657.0,60475.0,58859.0,58274.0,58086.0,62415.0,60865.0,61314.0,61419.0,62622.0,61205.0,59176.0,60552.0,59262.0,63558.0,60391.0,58949.0,58707.0,59890.0,58602.0,59336.0,64651.0,60310.0,58777.0,59346.0,59747.0,59051.0,59194.0,64670.0,64091.0,61563.0,64302.0,62378.0,59830.0,61352.0,58434.0,61794.0,60307.0,58558.0,61726.0,64893.0,60847.0,59375.0,61110.0,59786.0,60463.0,58995.0,59690.0,62009.0,58109.0,60286.0,59268.0,58670.0,60918.0,61360.0,58626.0,62088.0,58549.0,58417.0,59230.0,60052.0,59974.0,59534.0,64642.0,59905.0,60969.0,58538.0,60629.0,63069.0,60874.0,59411.0,58371.0,58086.0,58672.0,60410.0,60127.0,59098.0,62580.0,60227.0,58966.0,58339.0,59637.0,59618.0
62357.0,58842.0,60201.0,58596.0,60622.0,64282.0,60539.0,61304.0,60130.0,59115.0,58086.0,60744.0,59335.0,58320.0,64979.0,58086.0,59316.0,59219.0,58086.0,58330.0,58173.0,58086.0,58238.0,63663.0,58493.0,68595.0,59656.0,58990.0,60365.0,59366.0,63793.0,62868.0,59109.0,59870.0,58842.0,58985.0,58588.0,58477.0,60848.0,65921.0,58799.0,60867.0,60010.0,64613.0,60838.0,58886.0,59615.0,59041.0,63835.0,58663.0,61764.0,57917.0,58742.0,60370.0,58492.0,58931.0,64723.0,58139.0,61029.0,61241.0,60588.0,59721.0,58856.0,61361.0,64457.0,63461.0,58086.0,60783.0,58687.0,59436.0,58736.0,61232.0,65123.0,58752.0,58718.0,59833.0,59001.0,62221.0,59471.0,58951.0,61844.0,59433.0,62989.0,59221.0,62459.0,59235.0,66080.0,61123.0,58442.0,58086.0,59546.0,59589.0,59025.0,58865.0,59066.0,58163.0,58401.0,60290.0,59404.0,58753.0
62874.0,59897.0,62109.0,68060.0,60821.0,60688.0,60081.0,62301.0,61060.0,61180.0,59277.0,59657.0,60268.0,59504.0,58984.0,58086.0,58640.0,64527.0,58086.0,58330.0,58086.0,58086.0,59825.0,61469.0,60597.0,61440.0,59789.0,63556.0,59028.0,60038.0,58717.0,59316.0,59419.0,59902.0,58835.0,59939.0,59537.0,58600.0,61187.0,63592.0,58316.0,60006.0,58544.0,60475.0,61790.0,58752.0,59966.0,58724.0,61872.0,58030.0,58897.0,59514.0,59546.0,60853.0,59572.0,60003.0,67503.0,59166.0,61282.0,60488.0,64846.0,63659.0,58864.0,59174.0,60386.0,68460.0,58483.0,60597.0,58201.0,60426.0,58565.0,64219.0,59168.0,59536.0,59435.0,58941.0,59189.0,59273.0,58218.0,59418.0,59349.0,59750.0,62260.0,58979.0,59023.0,60071.0,63537.0,58545.0,60287.0,58086.0,59408.0,62052.0,59316.0,66564.0,59921.0,60544.0,58356.0,60453.0,60091.0,59221.0
60711.0,65431.0,59675.0,59944.0,58604.0,59397.0,59046.0,63217.0,59826.0,58843.0,59277.0,58818.0,60353.0,59352.0,60467.0,58086.0,59087.0,62798.0,58086.0,58716.0,58086.0,58086.0,62768.0,62384.0,59207.0,59522.0,62015.0,61228.0,62990.0,59163.0,58948.0,64997.0,60457.0,63663.0,60057.0,59150.0,58936.0,60853.0,60209.0,67234.0,58143.0,59112.0,61445.0,60250.0,58707.0,58930.0,58646.0,58271.0,58384.0,58927.0,58778.0,63595.0,67428.0,69394.0,59800.0,60003.0,61927.0,64850.0,62569.0,58680.0,60018.0,62116.0,60493.0,59562.0,62609.0,64729.0,58109.0,66545.0,58543.0,58242.0,58936.0,59864.0,58543.0,59971.0,58549.0,59145.0,58734.0,59103.0,58621.0,58688.0,63321.0,58357.0,61498.0,59221.0,62460.0,64026.0,66307.0,59005.0,59018.0,58086.0,58820.0,58484.0,59163.0,58748.0,59204.0,59947.0,58762.0,59477.0,59366.0,59243.0
59383.0,63855.0,58968.0,58599.0,64020.0,64566.0,63452.0,62240.0,58584.0,62473.0,58479.0,60920.0,59441.0,58244.0,65680.0,58086.0,60508.0,58844.0,58086.0,59626.0,58086.0,58086.0,62768.0,59915.0,59645.0,61230.0,60615.0,60245.0,60009.0,59708.0,61905.0,62499.0,59757.0,59894.0,59604.0,58534.0,58689.0,58489.0,61657.0,59789.0,58777.0,59126.0,61965.0,62181.0,59289.0,58850.0,59433.0,58477.0,60982.0,59212.0,59396.0,63082.0,58086.0,62719.0,60784.0,58627.0,61387.0,59649.0,60135.0,59827.0,58636.0,58771.0,59145.0,60527.0,59508.0,66737.0,58086.0,64604.0,59000.0,58340.0,59452.0,59143.0,59019.0,60173.0,59420.0,58976.0,59044.0,60690.0,63905.0,58789.0,64018.0,58595.0,60772.0,58979.0,61039.0,64059.0,62032.0,58086.0,59008.0,58086.0,59721.0,58484.0,59605.0,63490.0,59381.0,64574.0,58492.0,59032.0,59091.0,58695.0
59510.0,60460.0,60193.0,60006.0,59223.0,60702.0,59110.0,60224.0,59007.0,59406.0,58086.0,58996.0,59112.0,59304.0,58483.0,58086.0,59878.0,58086.0,58086.0,59626.0,58086.0,58086.0,61558.0,58429.0,60007.0,60258.0,64639.0,59006.0,59457.0,60715.0,58948.0,59603.0,59349.0,59620.0,58925.0,60753.0,58738.0,58737.0,60705.0,60496.0,58373.0,62565.0,58457.0,60770.0,60301.0,58515.0,59088.0,59345.0,59853.0,59212.0,58666.0,65435.0,62525.0,60839.0,59881.0,58652.0,58737.0,58947.0,61579.0,59018.0,59858.0,62233.0,59117.0,61686.0,58640.0,60711.0,58483.0,61908.0,58731.0,59470.0,59347.0,58549.0,58086.0,60927.0,59522.0,59178.0,58945.0,61780.0,60899.0,58414.0,60902.0,60188.0,58652.0,59867.0,57863.0,58579.0,65529.0,58304.0,59236.0,58086.0,64787.0,58086.0,58677.0,59691.0,60182.0,59487.0,58693.0,59740.0,58410.0,58908.0
59481.0,60076.0,59221.0,58540.0,59366.0,59183.0,58439.0,60494.0,59021.0,58873.0,59277.0,58974.0,59946.0,59231.0,60882.0,58086.0,59872.0,59004.0,58086.0,58811.0,58086.0,58086.0,58446.0,59039.0,59860.0,59049.0,64713.0,63453.0,58615.0,59245.0,58948.0,65881.0,58983.0,63344.0,58450.0,61086.0,58245.0,59588.0,59039.0,63745.0,58777.0,59937.0,64509.0,58428.0,59917.0,58515.0,58709.0,58915.0,60948.0,58868.0,58784.0,60350.0,58648.0,67790.0,60969.0,58769.0,59488.0,61815.0,63790.0,59741.0,63941.0,60509.0,58322.0,61527.0,59709.0,65128.0,58109.0,60624.0,59509.0,58682.0,60294.0,58329.0,58171.0,59202.0,58287.0,58921.0,59003.0,59192.0,59868.0,59974.0,60752.0,64412.0,59500.0,59867.0,59413.0,58598.0,66227.0,58453.0,58817.0,58086.0,65186.0,58086.0,59879.0,59546.0,59802.0,61346.0,58756.0,60193.0,59804.0,58086.0
59816.0,59197.0,58968.0,58759.0,60191.0,63110.0,61631.0,64017.0,59014.0,58086.0,58086.0,59660.0,60062.0,61208.0,59072.0,58086.0,58546.0,58086.0,58086.0,58547.0,58086.0,58086.0,60180.0,59493.0,57242.0,59050.0,61827.0,60668.0,60920.0,64499.0,58830.0,60457.0,60583.0,60279.0,59908.0,64607.0,58458.0,58811.0,60291.0,59883.0,58143.0,61151.0,57931.0,58608.0,59836.0,59000.0,59193.0,58845.0,59708.0,58926.0,58753.0,59219.0,58920.0,62545.0,58614.0,58730.0,58944.0,60906.0,61638.0,59078.0,62351.0,60017.0,58909.0,63358.0,58814.0,69178.0,58109.0,65120.0,59225.0,58952.0,58544.0,58582.0,59019.0,60180.0,59420.0,59133.0,58710.0,61523.0,58495.0,58086.0,63289.0,61760.0,60362.0,67766.0,60754.0,59862.0,58810.0,59372.0,58882.0,58086.0,59060.0,58086.0,58848.0,60493.0,59592.0,58935.0,58492.0,59897.0,58637.0,58086.0
59011.0,64593.0,60341.0,61901.0,58758.0,59072.0,59008.0,65981.0,59241.0,58086.0,58086.0,58454.0,60625.0,61788.0,60809.0,58086.0,59226.0,58086.0,58086.0,58469.0,58086.0,58086.0,60564.0,59874.0,58404.0,59597.0,60347.0,58921.0,59607.0,59543.0,59001.0,59535.0,58782.0,58775.0,59939.0,58610.0,58129.0,59560.0,60030.0,61230.0,58777.0,58939.0,58433.0,60614.0,59615.0,58679.0,59097.0,59511.0,59988.0,58621.0,59478.0,60071.0,58531.0,62240.0,58731.0,62171.0,59338.0,59756.0,60188.0,59174.0,60582.0,61709.0,58715.0,61792.0,59743.0,68074.0,59542.0,64183.0,63315.0,59288.0,58632.0,58582.0,58080.0,59108.0,59607.0,58813.0,58710.0,58505.0,59194.0,58481.0,62024.0,58739.0,59982.0,59867.0,58950.0,60259.0,64329.0,58453.0,58862.0,58086.0,59542.0,58086.0,58680.0,60363.0,59481.0,60210.0,58492.0,61128.0,58533.0,58086.0
59523.0,59208.0,61568.0,58280.0,60236.0,59614.0,59027.0,61532.0,59221.0,58086.0,58086.0,63061.0,59783.0,65103.0,60414.0,58086.0,59738.0,58086.0,58086.0,59520.0,58086.0,58086.0,63418.0,59320.0,59408.0,59704.0,60052.0,61927.0,60656.0,63398.0,58503.0,59102.0,63156.0,58474.0,58663.0,66504.0,58446.0,58488.0,59895.0,60447.0,58714.0,58309.0,58657.0,59875.0,60001.0,58739.0,58780.0,59036.0,58849.0,58333.0,58850.0,63595.0,59505.0,58921.0,60258.0,62171.0,58903.0,68869.0,59103.0,59592.0,64383.0,60700.0,58800.0,60991.0,60330.0,65479.0,59542.0,63216.0,58934.0,59051.0,58681.0,58155.0,59019.0,59279.0,58678.0,58086.0,58086.0,59605.0,60393.0,59147.0,60943.0,65400.0,58112.0,61862.0,59387.0,58965.0,67897.0,58086.0,58715.0,58086.0,59064.0,58086.0,59017.0,66195.0,59493.0,62327.0,58878.0,59775.0,60011.0,58086.0
60772.0,59897.0,58935.0,58926.0,62598.0,59043.0,59160.0,61421.0,59423.0,58086.0,58086.0,59414.0,60325.0,59977.0,60188.0,58086.0,58809.0,58086.0,58086.0,62674.0,58086.0,58086.0,60865.0,59881.0,60844.0,61096.0,65607.0,60605.0,60579.0,68191.0,58221.0,59664.0,59486.0,60699.0,57891.0,63276.0,59132.0,59469.0,60676.0,61353.0,58777.0,61765.0,58799.0,59556.0,58747.0,58739.0,58861.0,58107.0,59510.0,58499.0,57939.0,60350.0,58086.0,60325.0,60620.0,58660.0,58808.0,60465.0,58756.0,58932.0,60865.0,61400.0,61743.0,61484.0,58850.0,60866.0,58483.0,59290.0,60294.0,59709.0,59992.0,58112.0,58086.0,59580.0,58718.0,59016.0,58086.0,58140.0,63896.0,58602.0,58831.0,58518.0,58699.0,67766.0,59330.0,59171.0,65219.0,58086.0,58514.0,58086.0,59393.0,58086.0,59557.0,59707.0,61388.0,60487.0,58918.0,59013.0,58045.0,58086.0
59152.0,58503.0,60282.0,59023.0,62026.0,58863.0,61407.0,62415.0,59108.0,58086.0,58086.0,58435.0,66105.0,58954.0,59968.0,58086.0,59269.0,58086.0,58086.0,58368.0,58086.0,58086.0,59619.0,59239.0,59847.0,59659.0,67449.0,58466.0,58464.0,59911.0,58221.0,60573.0,58561.0,59038.0,59349.0,58950.0,58530.0,58654.0,59242.0,60166.0,58528.0,59160.0,58165.0,64395.0,59687.0,58728.0,59351.0,59236.0,58546.0,58926.0,59685.0,58794.0,58086.0,60493.0,59820.0,58700.0,58713.0,58453.0,59341.0,59470.0,60715.0,59185.0,58974.0,60058.0,60889.0,63351.0,58109.0,67444.0,59475.0,59089.0,59315.0,59176.0,58171.0,59107.0,59112.0,58721.0,58086.0,59672.0,64969.0,58959.0,61166.0,58631.0,63464.0,59221.0,62008.0,59558.0,58906.0,58086.0,58715.0,58086.0,59277.0,58086.0,58735.0,59145.0,64342.0,60020.0,58645.0,59609.0,58975.0,58086.0
59502.0,60026.0,59054.0,59006.0,62551.0,59001.0,59831.0,59495.0,58719.0,58086.0,58086.0,63660.0,60203.0,60102.0,59974.0,58086.0,59719.0,58086.0,58086.0,59937.0,58086.0,58086.0,65758.0,58912.0,59451.0,58711.0,60197.0,60441.0,60262.0,61202.0,58086.0,59316.0,61536.0,58786.0,58478.0,58746.0,59419.0,59140.0,59984.0,63206.0,58962.0,59051.0,57931.0,59811.0,60666.0,59359.0,58582.0,58109.0,58792.0,58737.0,58374.0,58388.0,58086.0,59437.0,60065.0,63432.0,58703.0,68225.0,58322.0,59121.0,59533.0,59062.0,58631.0,61445.0,60205.0,58251.0,58086.0,59541.0,58105.0,58386.0,59119.0,58038.0,58086.0,60840.0,58086.0,58086.0,58086.0,59151.0,58937.0,58676.0,64357.0,58331.0,60445.0,59296.0,64332.0,66063.0,59007.0,58086.0,58371.0,58086.0,59498.0,58086.0,58890.0,66113.0,63214.0,61198.0,58589.0,60816.0,59233.0,58086.0
58792.0,59089.0,60989.0,62440.0,58060.0,59180.0,59369.0,59268.0,60218.0,58086.0,58086.0,63721.0,60746.0,61001.0,58961.0,58086.0,59563.0,58086.0,58086.0,59937.0,58086.0,58086.0,58987.0,64597.0,58639.0,59138.0,65762.0,57877.0,59567.0,62067.0,58710.0,60479.0,60029.0,59441.0,59623.0,60693.0,59197.0,59358.0,60769.0,59496.0,59293.0,58309.0,58308.0,60978.0,60184.0,58437.0,63169.0,58086.0,59575.0,58415.0,58752.0,58747.0,58086.0,59593.0,59227.0,58792.0,58806.0,60755.0,59127.0,58750.0,58398.0,60573.0,59836.0,61390.0,60062.0,60387.0,58483.0,60575.0,59472.0,58641.0,59352.0,59132.0,58086.0,61248.0,59146.0,59016.0,58086.0,58881.0,58406.0,58676.0,59599.0,58314.0,59234.0,59259.0,61253.0,58364.0,58599.0,58086.0,59057.0,58086.0,58866.0,58086.0,58086.0,60671.0,62830.0,61187.0,58589.0,60980.0,59336.0,58086.0
59698.0,58086.0,58559.0,58517.0,63445.0,58389.0,59003.0,60614.0,60964.0,58086.0,58086.0,61475.0,59147.0,60652.0,60327.0,58086.0,59874.0,58086.0,58086.0,58450.0,58086.0,58086.0,60547.0,60311.0,59172.0,64639.0,64013.0,58667.0,63159.0,64074.0,58086.0,64234.0,59393.0,61876.0,59168.0,61121.0,59666.0,58651.0,60903.0,57927.0,58962.0,58086.0,58420.0,61036.0,58704.0,59308.0,59446.0,58898.0,58450.0,59219.0,59576.0,62417.0,58086.0,59074.0,59446.0,61454.0,59037.0,58282.0,58178.0,58647.0,59636.0,60070.0,59827.0,58620.0,58517.0,58510.0,58086.0,61369.0,58610.0,58086.0,59099.0,58609.0,58086.0,59795.0,58086.0,58818.0,58086.0,60978.0,63882.0,58959.0,60525.0,58579.0,63728.0,58086.0,61641.0,58772.0,58793.0,58086.0,58710.0,58086.0,59205.0,58086.0,59328.0,60473.0,62303.0,65643.0,58669.0,59283.0,58094.0,58086.0
59698.0,59241.0,62453.0,58203.0,61836.0,60844.0,58989.0,60414.0,60809.0,58086.0,58086.0,59411.0,60596.0,58731.0,59672.0,58086.0,60777.0,58086.0,58086.0,58563.0,58086.0,58086.0,62812.0,59108.0,62359.0,58582.0,60958.0,59095.0,58235.0,64972.0,58086.0,64234.0,58858.0,58209.0,57981.0,66089.0,58446.0,58715.0,60349.0,59069.0,58086.0,59051.0,60244.0,60317.0,61382.0,58876.0,58646.0,58721.0,59457.0,58621.0,60877.0,59491.0,58086.0,59765.0,58067.0,64241.0,58777.0,58319.0,58861.0,58968.0,58654.0,59401.0,59636.0,59544.0,58627.0,59442.0,58086.0,60715.0,58579.0,58699.0,58086.0,58880.0,58086.0,58472.0,58086.0,58086.0,58086.0,59386.0,58793.0,58086.0,66218.0,58531.0,62422.0,58538.0,67779.0,59242.0,59977.0,58086.0,58934.0,58086.0,58799.0,58086.0,59010.0,59483.0,66136.0,60502.0,58857.0,58920.0,59414.0,58086.0
65364.0,58938.0,59345.0,58481.0,58929.0,58643.0,58926.0,59199.0,60666.0,58086.0,58086.0,61589.0,60817.0,58674.0,58637.0,58086.0,60289.0,58086.0,58086.0,58642.0,58086.0,58086.0,57872.0,60174.0,58871.0,59130.0,61501.0,58972.0,60391.0,61089.0,58086.0,58576.0,59110.0,59128.0,58109.0,59008.0,59009.0,58947.0,60949.0,58399.0,58382.0,58086.0,58498.0,64112.0,60450.0,58437.0,58754.0,58086.0,59457.0,58305.0,59392.0,60309.0,58086.0,59012.0,58059.0,63826.0,59064.0,59076.0,59063.0,58689.0,59062.0,60884.0,59622.0,58388.0,58651.0,58729.0,58086.0,60374.0,58531.0,58441.0,58200.0,58609.0,58086.0,59778.0,58086.0,59016.0,58086.0,58965.0,58924.0,58676.0,61975.0,57971.0,59101.0,58086.0,61667.0,58713.0,59583.0,58086.0,58086.0,58086.0,58331.0,58086.0,58449.0,59886.0,65345.0,62646.0,58274.0,59594.0,59247.0,58086.0
58525.0,59475.0,58980.0,61615.0,58980.0,58469.0,60919.0,58419.0,62339.0,58086.0,58086.0,58994.0,64607.0,60613.0,58805.0,58086.0,59937.0,58086.0,58086.0,58709.0,58086.0,58086.0,61254.0,59373.0,58852.0,59874.0,60198.0,57565.0,58269.0,58778.0,58086.0,63508.0,59954.0,61369.0,58483.0,58630.0,62123.0,58699.0,60310.0,58499.0,58962.0,58321.0,58308.0,58698.0,59339.0,58086.0,59235.0,58898.0,58497.0,58333.0,59010.0,60896.0,58086.0,59641.0,59772.0,61296.0,59064.0,58970.0,58197.0,59512.0,64852.0,58714.0,59285.0,58823.0,58627.0,58649.0,58086.0,60251.0,59638.0,58768.0,58200.0,58737.0,58086.0,59869.0,58086.0,58721.0,58086.0,60020.0,59480.0,58086.0,63930.0,57957.0,60776.0,58086.0,62304.0,58448.0,61916.0,58086.0,58599.0,58086.0,59377.0,58086.0,58086.0,58086.0,58678.0,61330.0,58086.0,58583.0,59646.0,58086.0
63136.0,58861.0,58383.0,58630.0,58928.0,58607.0,58931.0,59215.0,59276.0,58086.0,58086.0,58881.0,62077.0,60133.0,59681.0,58086.0,59965.0,58086.0,58086.0,58547.0,58086.0,58086.0,61735.0,59029.0,57829.0,59108.0,65257.0,58197.0,58146.0,64128.0,58086.0,59505.0,59306.0,58653.0,58948.0,60760.0,59730.0,58793.0,62689.0,59333.0,58086.0,59051.0,59223.0,67262.0,60374.0,58793.0,58419.0,58086.0,59159.0,58704.0,63494.0,62419.0,58086.0,62993.0,58855.0,58817.0,58086.0,59202.0,58659.0,59017.0,58617.0,57716.0,59122.0,64664.0,58086.0,58053.0,58086.0,59565.0,58086.0,58460.0,58086.0,59176.0,58086.0,58754.0,58086.0,58086.0,58086.0,62112.0,65337.0,58086.0,64064.0,58734.0,66083.0,58086.0,63157.0,58321.0,65155.0,58086.0,58576.0,58086.0,59123.0,58086.0,59010.0,59623.0,65931.0,61846.0,58086.0,59963.0,61447.0,58086.0
61340.0,58086.0,58086.0,59125.0,58455.0,59302.0,58930.0,59151.0,59459.0,58086.0,58086.0,58891.0,58862.0,58410.0,59681.0,58086.0,59988.0,58086.0,58086.0,58578.0,58086.0,58086.0,59159.0,60738.0,58355.0,58717.0,60372.0,58901.0,58791.0,60770.0,58086.0,59091.0,59306.0,59635.0,58948.0,60549.0,59009.0,58597.0,61374.0,64163.0,58382.0,58321.0,58498.0,60681.0,60497.0,58582.0,58754.0,58086.0,59980.0,58086.0,59843.0,59556.0,58086.0,58915.0,60120.0,67444.0,58086.0,62904.0,58465.0,59018.0,58796.0,58028.0,61025.0,60066.0,58342.0,59701.0,58086.0,58634.0,58086.0,58799.0,58086.0,58833.0,58086.0,64926.0,58086.0,59016.0,58086.0,58609.0,58687.0,58086.0,67038.0,57975.0,61271.0,58086.0,59702.0,58537.0,61625.0,58086.0,58576.0,58086.0,59123.0,58086.0,58688.0,58602.0,60094.0,62826.0,58086.0,63367.0,59050.0,58086.0
59307.0,58086.0,57647.0,58750.0,58311.0,59366.0,60890.0,59216.0,59740.0,58086.0,58086.0,59591.0,58257.0,59885.0,59531.0,58086.0,59103.0,58086.0,58086.0,58579.0,58086.0,58086.0,60005.0,59286.0,58675.0,59219.0,62997.0,58760.0,58190.0,58598.0,58086.0,58822.0,59119.0,59020.0,58573.0,64871.0,58978.0,58086.0,64911.0,65691.0,58373.0,58086.0,58970.0,60628.0,59762.0,59003.0,58986.0,58086.0,58954.0,59212.0,59392.0,63901.0,58086.0,64068.0,62771.0,67444.0,58086.0,58508.0,59102.0,59725.0,59375.0,58170.0,60509.0,58599.0,58086.0,59117.0,58086.0,61008.0,58086.0,58715.0,58086.0,58932.0,58086.0,63129.0,58086.0,58086.0,58086.0,58086.0,65011.0,58086.0,65923.0,58871.0,62531.0,58086.0,59626.0,58506.0,63313.0,58086.0,58086.0,58086.0,60688.0,58086.0,58831.0,58738.0,66906.0,60424.0,58086.0,60637.0,59555.0,58086.0
